"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xc10c302bd77657edac3a3ae8d070da6f4ba90752e10346c8de29eace8262dd42","122114012","1719826801","2024-07-01 09:40:01","0xe82343a116d2179f197111d92f9b53611b43c01c","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0.04451841106253009","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0xc10c302bd77657edac3a3ae8d070da6f4ba90752e10346c8de29eace8262dd42","122114012","1719826801","2024-07-01 09:40:01","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0x9e4342660e95568956fe51f9aa6273b16d3f6b26","0.04451841106253009","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0xd480068cf5e3ff0af81df37fd7f713fa664a549ab8e1ae7b4b83079658e494e6","122132244","1719863265","2024-07-01 19:47:45","0xe82343a116d2179f197111d92f9b53611b43c01c","0x57d00d036485b5fee6a58c8763bdc358906e6d19","2.74145386928450824","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0xd480068cf5e3ff0af81df37fd7f713fa664a549ab8e1ae7b4b83079658e494e6","122132244","1719863265","2024-07-01 19:47:45","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0x9e4342660e95568956fe51f9aa6273b16d3f6b26","2.74145386928450824","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0x729e339ed19d6d1b78ccd3ba2e199bf91ec82e5faab11cf1c43c3f9e24c246c7","122147660","1719894097","2024-07-02 04:21:37","0xe82343a116d2179f197111d92f9b53611b43c01c","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0.173504813687379884","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0x729e339ed19d6d1b78ccd3ba2e199bf91ec82e5faab11cf1c43c3f9e24c246c7","122147660","1719894097","2024-07-02 04:21:37","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0x9e4342660e95568956fe51f9aa6273b16d3f6b26","0.173504813687379884","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0xee0da82514b8a9a752061bdab1f01980a87754c7b1afe75ab1f8decdbe4b723d","122158835","1719916447","2024-07-02 10:34:07","0xe82343a116d2179f197111d92f9b53611b43c01c","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0.000004903783176787","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0xee0da82514b8a9a752061bdab1f01980a87754c7b1afe75ab1f8decdbe4b723d","122158835","1719916447","2024-07-02 10:34:07","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0x9e4342660e95568956fe51f9aa6273b16d3f6b26","0.000004903783176787","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0x36fa92c82df56dfd36312def96516dfeaba64ddb6282e069d62e92fe56270577","122173835","1719946447","2024-07-02 18:54:07","0xe82343a116d2179f197111d92f9b53611b43c01c","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0.363924125012753418","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
"0x36fa92c82df56dfd36312def96516dfeaba64ddb6282e069d62e92fe56270577","122173835","1719946447","2024-07-02 18:54:07","0x57d00d036485b5fee6a58c8763bdc358906e6d19","0x9e4342660e95568956fe51f9aa6273b16d3f6b26","0.363924125012753418","N/A","0x6ed6df1c23c51cb7cc67a348cc8d9e6108ea3bfe","VolatileV2 AMM - WETH/mooBIFI","vAMMV2-WETH/mooBIFI"
