"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x84e18ef98769e1bf812d525bb773ed7149569b123ace7b788e9017f6bdec4cad","8586989","1723984689","2024-08-18 12:38:09","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.00000496468089503","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x84e18ef98769e1bf812d525bb773ed7149569b123ace7b788e9017f6bdec4cad","8586989","1723984689","2024-08-18 12:38:09","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.00000496468089503","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x6dcc70bcb41e6b5ba0cee82fbb86ba3d804b0ceeea293fd298855df8082fa9b3","8586989","1723984689","2024-08-18 12:38:09","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000013393343379294","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x6dcc70bcb41e6b5ba0cee82fbb86ba3d804b0ceeea293fd298855df8082fa9b3","8586989","1723984689","2024-08-18 12:38:09","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000013393343379294","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xe03855db70bb2235cb7193866a9309ee841d04792038953cd1ffc6847c853558","8586992","1723984695","2024-08-18 12:38:15","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.001107347250865262","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xe03855db70bb2235cb7193866a9309ee841d04792038953cd1ffc6847c853558","8586992","1723984695","2024-08-18 12:38:15","0xcb25214ec41ea480068638897fcbd6f1206f5521","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0.001107347250865262","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x0a60c3a8075de40e6413d7467daef5babb36cec75483a5b2e3afe5b62a62eb15","8586994","1723984699","2024-08-18 12:38:19","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000000099293617567","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x0a60c3a8075de40e6413d7467daef5babb36cec75483a5b2e3afe5b62a62eb15","8586994","1723984699","2024-08-18 12:38:19","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000000099293617567","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xdab20221b16b6c779c1a7ed67ad3a601cb378a5b57b74630e1bfeeaf71575a4b","8587008","1723984727","2024-08-18 12:38:47","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.004967148738221569","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0xdab20221b16b6c779c1a7ed67ad3a601cb378a5b57b74630e1bfeeaf71575a4b","8587008","1723984727","2024-08-18 12:38:47","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xc8728ae130381eb77fc9a8b715564b00e83e19df","0.004967148738221569","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x145671b18bfb2897f9f0a607cdf0acdd5cfd2050243635b324c837e61d682879","8587013","1723984737","2024-08-18 12:38:57","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000006924803941467","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x145671b18bfb2897f9f0a607cdf0acdd5cfd2050243635b324c837e61d682879","8587013","1723984737","2024-08-18 12:38:57","0xcb25214ec41ea480068638897fcbd6f1206f5521","0xe1a644a9941d9ebf71b6ecaacb2d0a3fcf6a57b0","0.000006924803941467","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
"0x98c10a5609f3fbf73470e28c8a12254d6d6a0ba3a1c1803b72d3fc1b6aa8b889","8587013","1723984737","2024-08-18 12:38:57","0x63b257a372aa04c8a078d43bcaadad359ce1faa2","0xcb25214ec41ea480068638897fcbd6f1206f5521","0.000992936162273306","N/A","0xf2f426fe123de7b769b2d4f8c911512f065225d3","wfrxETH/sfrxETH","sfrxfrxETH"
